ENSP00000351250|TRIM33	ENSP00000351250.2	100.00	1127	0	0	1	1127	1	1127	0.0	2333
ENSP00000351250|TRIM33	ENSPTRP00000001947.2	99.82	1127	2	0	1	1127	1	1127	0.0	2330
ENSP00000351250|TRIM33	ENSPPYP00000001169.2	99.56	1127	5	0	1	1127	1	1127	0.0	2322
ENSP00000351250|TRIM33	ENSPANP00000006336.2	99.56	1127	5	0	1	1127	1	1127	0.0	2321
ENSP00000351250|TRIM33	ENSCJAP00000022767.1	98.94	1127	12	0	1	1127	1	1127	0.0	2309
ENSP00000351250|TRIM33	ENSPANP00000037418.1	97.48	1151	5	1	1	1127	1	1151	0.0	2308
ENSP00000351250|TRIM33	ENSSSCP00000022007.2	97.87	1127	24	0	1	1127	1	1127	0.0	2289
ENSP00000351250|TRIM33	ENSP00000358556.2	98.49	1127	0	1	1	1127	1	1110	0.0	2286
ENSP00000351250|TRIM33	ENSPTRP00000078369.1	98.31	1127	2	1	1	1127	1	1110	0.0	2283
ENSP00000351250|TRIM33	ENSCJAP00000048179.1	98.92	1114	12	0	1	1114	1	1114	0.0	2282
ENSP00000351250|TRIM33	ENSCPOP00000009104.2	97.78	1128	24	1	1	1127	1	1128	0.0	2281
ENSP00000351250|TRIM33	ENSPTRP00000065198.1	98.75	1117	9	1	1	1117	1	1112	0.0	2276
ENSP00000351250|TRIM33	ENSPANP00000037797.1	98.05	1127	5	1	1	1127	1	1110	0.0	2276
ENSP00000351250|TRIM33	ENSBTAP00000001967.5	97.52	1127	27	1	1	1127	1	1126	0.0	2275
ENSP00000351250|TRIM33	ENSDNOP00000005475.2	96.90	1128	34	1	1	1127	1	1128	0.0	2268
ENSP00000351250|TRIM33	ENSPTRP00000078204.1	97.87	1127	22	1	1	1127	1	1125	0.0	2267
ENSP00000351250|TRIM33	ENSTTRP00000002542.1	96.98	1127	34	0	1	1127	1	1127	0.0	2265
ENSP00000351250|TRIM33	ENSCJAP00000022771.1	97.43	1127	12	1	1	1127	1	1110	0.0	2264
ENSP00000351250|TRIM33	ENSRNOP00000025633.6	95.63	1145	31	2	1	1127	1	1144	0.0	2258
ENSP00000351250|TRIM33	ENSPANP00000043286.1	97.60	1127	25	1	1	1127	1	1125	0.0	2256
ENSP00000351250|TRIM33	ENSMMUP00000019188.3	99.36	1095	7	0	33	1127	13	1107	0.0	2254
ENSP00000351250|TRIM33	ENSSSCP00000021501.2	96.45	1127	23	1	1	1127	1	1110	0.0	2242
ENSP00000351250|TRIM33	ENSSSCP00000007207.3	97.47	1106	28	0	1	1106	1	1106	0.0	2236
ENSP00000351250|TRIM33	ENSCPOP00000024469.1	96.28	1128	24	2	1	1127	1	1111	0.0	2234
ENSP00000351250|TRIM33	ENSRROP00000007695.1	99.17	1078	9	0	50	1127	5	1082	0.0	2216
ENSP00000351250|TRIM33	ENSRROP00000007691.1	99.26	1077	8	0	51	1127	194	1270	0.0	2213
ENSP00000351250|TRIM33	ENSMMUP00000019190.3	97.81	1095	7	1	33	1127	13	1090	0.0	2208
ENSP00000351250|TRIM33	ENSCJAP00000022780.1	95.61	1115	30	1	13	1127	14	1109	0.0	2197
ENSP00000351250|TRIM33	ENSNGAP00000022425.1	94.24	1128	64	1	1	1127	1	1128	0.0	2191
ENSP00000351250|TRIM33	ENSSBOP00000032892.1	98.33	1077	17	1	51	1127	90	1165	0.0	2187
ENSP00000351250|TRIM33	ENSRROP00000007697.1	97.59	1078	9	1	50	1127	5	1065	0.0	2171
ENSP00000351250|TRIM33	ENSOGAP00000008438.2	97.82	1056	23	0	72	1127	5	1060	0.0	2149
ENSP00000351250|TRIM33	ENSNGAP00000022426.1	92.73	1128	64	2	1	1127	1	1111	0.0	2144
ENSP00000351250|TRIM33	ENSSBOP00000032900.1	97.43	1051	10	1	77	1127	55	1088	0.0	2118
ENSP00000351250|TRIM33	ENSSTOP00000025975.1	98.83	1028	12	0	100	1127	1	1028	0.0	2115
ENSP00000351250|TRIM33	ENSAMEP00000000723.1	98.08	1040	16	2	91	1127	1	1039	0.0	2111
ENSP00000351250|TRIM33	ENSECAP00000019025.1	97.87	1033	20	2	97	1127	1	1033	0.0	2100
ENSP00000351250|TRIM33	ENSSTOP00000017434.2	97.18	1028	12	1	100	1127	1	1011	0.0	2069
ENSP00000351250|TRIM33	ENSFDAP00000017100.1	99.37	951	6	0	177	1127	1	951	0.0	1974
ENSP00000351250|TRIM33	ENSMODP00000000527.3	92.12	1104	77	2	33	1127	41	1143	0.0	1961
ENSP00000351250|TRIM33	ENSLAFP00000001389.3	98.32	954	14	1	176	1127	1	954	0.0	1961
ENSP00000351250|TRIM33	ENSMUSP00000029444.6	96.94	1012	30	1	116	1127	130	1140	0.0	1960
ENSP00000351250|TRIM33	ENSOCUP00000014126.3	96.03	982	9	1	176	1127	5	986	0.0	1958
ENSP00000351250|TRIM33	ENSMLUP00000012441.2	97.79	952	21	0	176	1127	1	952	0.0	1951
ENSP00000351250|TRIM33	ENSRNOP00000025600.5	93.19	1145	42	3	1	1127	1	1127	0.0	1927
ENSP00000351250|TRIM33	ENSFDAP00000017094.1	97.58	951	6	1	177	1127	1	934	0.0	1926
ENSP00000351250|TRIM33	ENSMUSP00000102473.1	95.26	1012	30	2	116	1127	130	1123	0.0	1914
ENSP00000351250|TRIM33	ENSPVAP00000007765.1	94.18	962	56	0	166	1127	166	1127	0.0	1875
ENSP00000351250|TRIM33	ENSDORP00000005085.2	92.80	972	60	2	157	1127	99	1061	0.0	1804
ENSP00000351250|TRIM33	ENSP00000402333.1	97.29	887	0	1	265	1127	2	888	0.0	1785
ENSP00000351250|TRIM33	ENSOANP00000007156.1	96.56	873	27	1	255	1127	1	870	0.0	1762
ENSP00000351250|TRIM33	ENSEEUP00000004806.1	81.58	1129	206	1	1	1127	1	1129	0.0	1625
ENSP00000351250|TRIM33	ENSFCAP00000031999.1	95.73	609	9	1	519	1127	1	592	0.0	1202
ENSP00000351250|TRIM33	ENSMAUP00000015014.1	68.76	877	153	15	252	1127	56	812	0.0	1114
ENSP00000351250|TRIM33	ENSMAUP00000015017.1	66.82	877	153	16	252	1127	56	795	0.0	1068
ENSP00000351250|TRIM33	ENSTBEP00000001699.1	90.04	562	54	2	566	1127	462	1021	0.0	1013
ENSP00000351250|TRIM33	ENSOGAP00000015340.2	49.66	1043	435	23	120	1121	49	1042	0.0	877
ENSP00000351250|TRIM33	ENSCJAP00000023722.2	49.47	1043	437	22	120	1121	44	1037	0.0	874
ENSP00000351250|TRIM33	ENSSSCP00000017502.4	49.66	1043	435	22	120	1121	51	1044	0.0	868
ENSP00000351250|TRIM33	ENSPANP00000011645.1	49.86	1043	433	22	120	1121	51	1044	0.0	865
ENSP00000351250|TRIM33	ENSMODP00000017283.2	50.09	1056	425	28	120	1122	25	1031	0.0	865
ENSP00000351250|TRIM33	ENSPTRP00000080405.1	49.76	1043	434	22	120	1121	51	1044	0.0	864
ENSP00000351250|TRIM33	ENSPTRP00000086929.1	49.76	1043	434	22	120	1121	51	1044	0.0	864
ENSP00000351250|TRIM33	ENSNGAP00000010732.1	49.62	1044	434	24	120	1121	48	1041	0.0	864
ENSP00000351250|TRIM33	ENSP00000340507.4	49.76	1043	434	22	120	1121	51	1044	0.0	864
ENSP00000351250|TRIM33	ENSBTAP00000003151.5	50.38	1048	423	25	120	1121	51	1047	0.0	863
ENSP00000351250|TRIM33	ENSSTOP00000002659.2	50.48	1042	420	27	124	1121	1	990	0.0	863
ENSP00000351250|TRIM33	ENSCJAP00000023757.2	49.09	1043	441	22	120	1121	45	1038	0.0	862
ENSP00000351250|TRIM33	ENSMMUP00000004003.2	49.57	1043	436	22	120	1121	51	1044	0.0	860
ENSP00000351250|TRIM33	ENSAMEP00000019019.1	49.47	1043	437	22	120	1121	4	997	0.0	860
ENSP00000351250|TRIM33	ENSRROP00000025948.1	49.66	1043	435	22	120	1121	49	1042	0.0	860
ENSP00000351250|TRIM33	ENSMAUP00000023247.1	49.76	1049	429	24	120	1121	17	1014	0.0	860
ENSP00000351250|TRIM33	ENSLAFP00000008690.3	50.96	1044	419	28	120	1121	50	1042	0.0	857
ENSP00000351250|TRIM33	ENSMUSP00000031859.7	47.91	1079	405	25	120	1121	47	1045	0.0	852
ENSP00000351250|TRIM33	ENSMUSP00000113063.1	46.99	1079	381	25	120	1121	47	1011	0.0	848
ENSP00000351250|TRIM33	ENSPPYP00000020240.2	48.80	1043	444	22	120	1121	51	1044	0.0	838
ENSP00000351250|TRIM33	ENSSBOP00000024020.1	49.79	968	417	20	177	1121	1	922	0.0	821
ENSP00000351250|TRIM33	ENSCPOP00000028529.1	50.82	970	404	24	177	1121	1	922	0.0	819
ENSP00000351250|TRIM33	ENSPTRP00000033816.5	47.82	1054	442	24	120	1121	51	1048	0.0	814
ENSP00000351250|TRIM33	ENSFCAP00000003774.4	49.69	978	423	20	167	1121	24	955	0.0	811
ENSP00000351250|TRIM33	ENSECAP00000019623.1	51.03	970	404	23	176	1121	1	923	0.0	810
ENSP00000351250|TRIM33	ENSDNOP00000005072.3	50.10	970	413	22	176	1121	7	929	0.0	810
ENSP00000351250|TRIM33	ENSOCUP00000006290.2	51.33	976	397	26	176	1121	1	928	0.0	805
ENSP00000351250|TRIM33	ENSFDAP00000002990.1	49.38	968	421	20	177	1121	1	922	0.0	805
ENSP00000351250|TRIM33	ENSMUSP00000114001.1	48.51	1006	385	24	171	1121	48	975	0.0	804
ENSP00000351250|TRIM33	ENSMLUP00000010110.2	50.36	975	405	25	176	1121	1	925	0.0	803
ENSP00000351250|TRIM33	ENSPVAP00000011069.1	46.37	1061	446	30	120	1122	51	1046	0.0	762
ENSP00000351250|TRIM33	ENSTTRP00000011720.1	44.87	789	315	21	309	1040	256	981	7e-172	540
ENSP00000351250|TRIM33	ENSOANP00000006008.1	44.74	798	364	21	348	1122	8	751	3e-162	507
